0.0000e+00	-9.9797e-04	1.6258e-03	1.9519e-03	-7.8579e-04	-2.7510e-03	1.6262e-03	-4.6958e-03	4.7669e-03	6.7542e-04	-2.0024e-03	-4.3593e-04	-3.2742e-03	-2.5371e-03	1.1475e-03	1.4861e-04	-4.4523e-03	1.8022e-03	1.6170e-03	-8.3179e-04	-5.5773e-04	-6.1249e-04	1.6500e-03	1.6699e-04	5.9951e-03	
-9.9797e-04	0.0000e+00	-2.3362e-04	-9.0392e-04	4.5835e-04	-2.5795e-03	1.3708e-03	4.1791e-03	-2.3525e-03	6.8137e-04	2.1835e-03	-3.4339e-03	4.0817e-03	-2.1652e-03	-5.8923e-04	6.0058e-04	-6.6190e-05	1.3311e-03	-8.9034e-04	-9.3009e-05	-2.3931e-03	2.9256e-03	-6.9580e-03	2.0361e-03	-1.9392e-03	
1.6258e-03	-2.3362e-04	0.0000e+00	-3.8602e-03	-3.4771e-03	-1.2148e-03	1.9839e-03	-1.1264e-03	2.7059e-04	1.5191e-03	-4.2453e-03	1.5616e-03	5.9241e-03	-3.5585e-04	1.2584e-03	-1.8181e-03	2.1100e-03	7.2418e-04	6.6294e-03	-7.3619e-04	2.3746e-03	4.5180e-03	-1.7890e-03	-5.6690e-03	6.4828e-04	
1.9519e-03	-9.0392e-04	-3.8602e-03	0.0000e+00	2.5435e-03	-1.6446e-03	-2.7259e-03	3.4574e-03	6.6497e-04	2.1744e-03	7.5625e-04	-2.5687e-03	-2.9094e-03	-4.9380e-03	-2.2172e-04	4.2977e-03	1.3267e-03	-7.3208e-04	-4.4055e-03	-1.1446e-03	-6.6399e-04	-4.4090e-04	2.8964e-03	-1.3737e-03	1.3859e-03	
-7.8579e-04	4.5835e-04	-3.4771e-03	2.5435e-03	0.0000e+00	6.0268e-04	6.6721e-04	3.1829e-03	-9.2866e-04	-1.0946e-03	-3.9368e-03	-7.8290e-04	2.8109e-03	3.0368e-03	2.9114e-03	3.0733e-03	1.5068e-03	2.1410e-03	1.3228e-03	-8.7962e-04	1.1502e-03	2.4904e-03	-7.7964e-04	1.3825e-03	4.1953e-03	
-2.7510e-03	-2.5795e-03	-1.2148e-03	-1.6446e-03	6.0268e-04	0.0000e+00	-1.5286e-03	-2.9933e-03	1.4083e-04	3.5524e-03	-2.7138e-03	-2.3554e-04	-4.8629e-03	-8.5189e-04	2.6944e-03	5.2966e-03	-1.9709e-03	-2.7576e-03	-1.5342e-03	-3.4503e-04	-3.0073e-03	-1.4285e-03	-2.3053e-04	1.6569e-04	7.2525e-04	
1.6262e-03	1.3708e-03	1.9839e-03	-2.7259e-03	6.6721e-04	-1.5286e-03	0.0000e+00	-2.8833e-03	-2.4650e-03	-3.1917e-03	4.0935e-04	-9.0943e-04	2.5116e-03	-1.7487e-03	1.3838e-03	1.5622e-03	6.5188e-05	-1.7820e-03	1.9485e-03	-1.4165e-03	3.7893e-03	8.0534e-04	1.2902e-03	-2.3986e-03	-1.9400e-03	
-4.6958e-03	4.1791e-03	-1.1264e-03	3.4574e-03	3.1829e-03	-2.9933e-03	-2.8833e-03	0.0000e+00	2.6424e-03	3.0632e-03	-2.5313e-03	-1.4603e-03	-2.9322e-03	2.7363e-03	1.1375e-03	-8.6077e-04	1.4579e-03	-2.3426e-03	9.9249e-05	-3.1016e-04	-4.5591e-03	9.1652e-03	7.0161e-03	1.4819e-03	2.7831e-03	
4.7669e-03	-2.3525e-03	2.7059e-04	6.6497e-04	-9.2866e-04	1.4083e-04	-2.4650e-03	2.6424e-03	0.0000e+00	-1.2628e-03	5.1726e-03	-2.8430e-03	3.2799e-04	3.0751e-03	2.2850e-04	-3.0825e-03	9.5253e-04	-1.1321e-03	-1.0926e-03	9.2984e-04	-3.5375e-05	3.7786e-03	2.8145e-04	2.1569e-03	2.9852e-03	
6.7542e-04	6.8137e-04	1.5191e-03	2.1744e-03	-1.0946e-03	3.5524e-03	-3.1917e-03	3.0632e-03	-1.2628e-03	0.0000e+00	-4.0244e-03	2.9811e-03	-2.3954e-03	-3.6713e-03	4.1940e-03	1.7499e-03	3.1554e-03	-8.5629e-04	3.3796e-03	-3.3616e-03	1.0585e-03	-1.5270e-04	3.2442e-03	-2.7441e-03	-9.3775e-03	
-2.0024e-03	2.1835e-03	-4.2453e-03	7.5625e-04	-3.9368e-03	-2.7138e-03	4.0935e-04	-2.5313e-03	5.1726e-03	-4.0244e-03	0.0000e+00	5.9958e-04	5.4644e-04	1.6444e-03	-3.9000e-03	2.2626e-04	-3.6817e-03	-2.8902e-04	2.7017e-03	-2.9672e-03	-4.1260e-03	-1.4850e-03	-2.0696e-03	6.4815e-04	4.3933e-03	
-4.3593e-04	-3.4339e-03	1.5616e-03	-2.5687e-03	-7.8290e-04	-2.3554e-04	-9.0943e-04	-1.4603e-03	-2.8430e-03	2.9811e-03	5.9958e-04	0.0000e+00	1.2728e-03	7.1798e-03	-5.6741e-04	-2.8985e-03	2.5183e-03	-5.2309e-04	-2.6141e-03	1.4760e-03	1.4580e-04	-6.5724e-03	-2.8892e-03	6.9501e-04	-8.7373e-04	
-3.2742e-03	4.0817e-03	5.9241e-03	-2.9094e-03	2.8109e-03	-4.8629e-03	2.5116e-03	-2.9322e-03	3.2799e-04	-2.3954e-03	5.4644e-04	1.2728e-03	0.0000e+00	-1.1486e-04	4.2407e-03	2.7961e-03	1.4150e-04	-3.2274e-03	-3.3096e-03	-1.4718e-03	-2.7275e-03	2.2942e-03	2.0849e-03	9.4613e-04	-2.9017e-03	
-2.5371e-03	-2.1652e-03	-3.5585e-04	-4.9380e-03	3.0368e-03	-8.5189e-04	-1.7487e-03	2.7363e-03	3.0751e-03	-3.6713e-03	1.6444e-03	7.1798e-03	-1.1486e-04	0.0000e+00	-6.5713e-05	-9.3800e-05	1.1414e-03	-4.2565e-03	-2.2775e-03	8.5438e-04	-3.9261e-03	2.5477e-03	3.5717e-03	-3.6616e-03	-1.8667e-03	
1.1475e-03	-5.8923e-04	1.2584e-03	-2.2172e-04	2.9114e-03	2.6944e-03	1.3838e-03	1.1375e-03	2.2850e-04	4.1940e-03	-3.9000e-03	-5.6741e-04	4.2407e-03	-6.5713e-05	0.0000e+00	2.3614e-03	2.9377e-03	-3.6795e-03	-2.7448e-03	1.4511e-03	-2.9213e-03	-1.2981e-03	3.5673e-03	9.8595e-04	-3.4595e-03	
